family,arm,case,time_s,net_difference_kwh
T1,MPC,speed_m5,2280,73.79605225899039
T1,lookup,speed_m5,0,0.0
T1,lookup,speed_m5,20,0.0
T1,lookup,speed_m5,40,0.0
T1,lookup,speed_m5,60,0.0
T1,lookup,speed_m5,80,0.0
T1,lookup,speed_m5,100,0.0
T1,lookup,speed_m5,120,0.0
T1,lookup,speed_m5,140,0.0
T1,lookup,speed_m5,160,0.0
T1,lookup,speed_m5,180,0.0
T1,lookup,speed_m5,200,-1.1711029778408475
T1,lookup,speed_m5,220,-2.9040835175001356
T1,lookup,speed_m5,240,-5.098587229166666
T1,lookup,speed_m5,260,-7.200640215277779
T1,lookup,speed_m5,280,-10.009093302083334
T1,lookup,speed_m5,300,-12.267763097222222
T1,lookup,speed_m5,320,-15.012256359375002
T1,lookup,speed_m5,340,-17.305623949652777
T1,lookup,speed_m5,360,-18.776410524305557
T1,lookup,speed_m5,380,-20.344048309027777
T1,lookup,speed_m5,400,-20.263008375000002
T1,lookup,speed_m5,420,-20.36206769097222
T1,lookup,speed_m5,440,-19.017351869791668
T1,lookup,speed_m5,460,-15.642809147569446
T1,lookup,speed_m5,480,-12.460921522569445
T1,lookup,speed_m5,500,-10.670004473958334
T1,lookup,speed_m5,520,-5.501255477430556
T1,lookup,speed_m5,540,-3.9723809635416667
T1,lookup,speed_m5,560,-1.0035839739583332
T1,lookup,speed_m5,580,-3.3949756927083334
T1,lookup,speed_m5,600,-6.193036362847222
T1,lookup,speed_m5,620,2.6901970225694445
T1,lookup,speed_m5,640,13.09682718576389
T1,lookup,speed_m5,660,15.508509258680558
T1,lookup,speed_m5,680,17.889838557291668
T1,lookup,speed_m5,700,23.239719730902777
T1,lookup,speed_m5,720,24.421812657986113
T1,lookup,speed_m5,740,27.73822806076389
T1,lookup,speed_m5,760,32.95708319270833
T1,lookup,speed_m5,780,37.862959682291674
T1,lookup,speed_m5,800,40.97925906076389
T1,lookup,speed_m5,820,47.298807234375005
T1,lookup,speed_m5,840,53.477400744791666
T1,lookup,speed_m5,860,63.62680235243056
T1,lookup,speed_m5,880,67.12905831423612
T1,lookup,speed_m5,900,69.28838934548611
T1,lookup,speed_m5,920,73.73598373090279
T1,lookup,speed_m5,940,74.07672129340278
T1,lookup,speed_m5,960,78.28565362152779
T1,lookup,speed_m5,980,79.95138528125
T1,lookup,speed_m5,1000,78.74006667708333
T1,lookup,speed_m5,1020,76.87832595833333
T1,lookup,speed_m5,1040,76.30795489409724
T1,lookup,speed_m5,1060,83.82584285590278
T1,lookup,speed_m5,1080,92.64729249479169
T1,lookup,speed_m5,1100,95.28999705729167
T1,lookup,speed_m5,1120,98.20499259548612
T1,lookup,speed_m5,1140,95.77556828298611
T1,lookup,speed_m5,1160,96.72867048437502
T1,lookup,speed_m5,1180,100.20317765104168
T1,lookup,speed_m5,1200,103.94168111284723
T1,lookup,speed_m5,1220,105.16365401909722
T1,lookup,speed_m5,1240,104.41390682118056
T1,lookup,speed_m5,1260,104.38709074131945
T1,lookup,speed_m5,1280,104.54686045225695
T1,lookup,speed_m5,1300,101.79692002690973
T1,lookup,speed_m5,1320,101.57187352604167
T1,lookup,speed_m5,1340,102.51026589930557
T1,lookup,speed_m5,1360,104.2008291076389
T1,lookup,speed_m5,1380,102.52228367534724
T1,lookup,speed_m5,1400,101.11070006163195
T1,lookup,speed_m5,1420,100.72163116927084
T1,lookup,speed_m5,1440,100.75169804947917
T1,lookup,speed_m5,1460,102.04052984809027
T1,lookup,speed_m5,1480,103.84427886024307
T1,lookup,speed_m5,1500,104.90007569704862
T1,lookup,speed_m5,1520,105.98216962413196
T1,lookup,speed_m5,1540,107.63544805468752
T1,lookup,speed_m5,1560,107.12773277517361
T1,lookup,speed_m5,1580,108.3891823810764
T1,lookup,speed_m5,1600,108.35856234288195
T1,lookup,speed_m5,1620,107.8147113671875
T1,lookup,speed_m5,1640,110.58282220225695
T1,lookup,speed_m5,1660,113.48756820399306
T1,lookup,speed_m5,1680,117.25362063628474
T1,lookup,speed_m5,1700,117.34280244184029
T1,lookup,speed_m5,1720,118.55812682899307
T1,lookup,speed_m5,1740,119.6383325138889
T1,lookup,speed_m5,1760,123.1994592951389
T1,lookup,speed_m5,1780,125.45321766059028
T1,lookup,speed_m5,1800,123.64128874739583
T1,lookup,speed_m5,1820,124.11833238454862
T1,lookup,speed_m5,1840,124.12112837413196
T1,lookup,speed_m5,1860,122.63810107378472
T1,lookup,speed_m5,1880,121.2197360295139
T1,lookup,speed_m5,1900,121.17751484201389
T1,lookup,speed_m5,1920,122.02766963194445
T1,lookup,speed_m5,1940,123.07040084635416
T1,lookup,speed_m5,1960,121.84627127170138
T1,lookup,speed_m5,1980,120.37121526128473
T1,lookup,speed_m5,2000,118.9181505078125
T1,lookup,speed_m5,2020,118.98426643489584
T1,lookup,speed_m5,2040,117.76960646440973
T1,lookup,speed_m5,2060,118.24556467447917
T1,lookup,speed_m5,2080,118.2334908046875
T1,lookup,speed_m5,2100,118.55442030555557
T1,lookup,speed_m5,2120,118.66765701822916
T1,lookup,speed_m5,2140,119.00510329253473
T1,lookup,speed_m5,2160,121.14732274739583
T1,lookup,speed_m5,2180,123.31005407204862
T1,lookup,speed_m5,2200,125.45619275260417
T1,lookup,speed_m5,2220,127.49532748003472
T1,lookup,speed_m5,2240,130.40049288368056
T1,lookup,speed_m5,2260,134.16602966145834
T1,lookup,speed_m5,2280,134.4756960642361
T1,MPC,speed_p5,0,0.0
T1,MPC,speed_p5,20,0.0
T1,MPC,speed_p5,40,0.0
T1,MPC,speed_p5,60,0.0
T1,MPC,speed_p5,80,0.0
T1,MPC,speed_p5,100,0.0
T1,MPC,speed_p5,120,0.0
T1,MPC,speed_p5,140,0.0
T1,MPC,speed_p5,160,0.0
T1,MPC,speed_p5,180,0.0
T1,MPC,speed_p5,200,-0.7814031322155529
T1,MPC,speed_p5,220,-0.8774616964516639
T1,MPC,speed_p5,240,-1.072167510687775
T1,MPC,speed_p5,260,-1.2732777155488861
T1,MPC,speed_p5,280,-1.4766719221461084
T1,MPC,speed_p5,300,-1.634127460340553
T1,MPC,speed_p5,320,-1.7832602051322195
T1,MPC,speed_p5,340,-1.5644963162433307
T1,MPC,speed_p5,360,-1.258102524576664
T1,MPC,speed_p5,380,-1.3379259846461085
T1,MPC,speed_p5,400,-2.494641107737753
T1,MPC,speed_p5,420,-2.6978774410710864
T1,MPC,speed_p5,440,-2.4136920191960867
T1,MPC,speed_p5,460,-1.7732485053071976
T1,MPC,speed_p5,480,-1.5848645955849754
T1,MPC,speed_p5,500,-0.7124643108627531
T1,MPC,speed_p5,520,-0.8712785087794197
T1,MPC,speed_p5,540,-1.2254752310016421
T1,MPC,speed_p5,560,0.584618203026136
T1,MPC,speed_p5,580,1.090536015526136
T1,MPC,speed_p5,600,-1.8320146961525812
T1,MPC,speed_p5,620,-2.7732021336525814
T1,MPC,speed_p5,640,-1.2566697135136922
T1,MPC,speed_p5,660,0.9349882830140859
T1,MPC,speed_p5,680,3.367542078152974
T1,MPC,speed_p5,700,5.63373463370853
T1,MPC,speed_p5,720,5.576957519125197
T1,MPC,speed_p5,740,8.692837432319642
T1,MPC,speed_p5,760,12.633642307319642
T1,MPC,speed_p5,780,15.388326203152976
T1,MPC,speed_p5,800,16.551941293637434
T1,MPC,speed_p5,820,22.750639574887437
T1,MPC,speed_p5,840,28.976741074887435
T1,MPC,speed_p5,860,33.157403755443
T1,MPC,speed_p5,880,33.25575132141522
T1,MPC,speed_p5,900,37.222539130442996
T1,MPC,speed_p5,920,38.32039420683188
T1,MPC,speed_p5,940,36.55541613738744
T1,MPC,speed_p5,960,34.71996150197077
T1,MPC,speed_p5,980,34.69157321724855
T1,MPC,speed_p5,1000,35.72759105267207
T1,MPC,speed_p5,1020,36.32760527836651
T1,MPC,speed_p5,1040,35.15143539294985
T1,MPC,speed_p5,1060,40.95979496933873
T1,MPC,speed_p5,1080,48.17242076794985
T1,MPC,speed_p5,1100,48.65357298322763
T1,MPC,speed_p5,1120,49.67739951447763
T1,MPC,speed_p5,1140,49.86207461517208
T1,MPC,speed_p5,1160,50.73074945197763
T1,MPC,speed_p5,1180,52.91153432350541
T1,MPC,speed_p5,1200,54.693437097280615
T1,MPC,speed_p5,1220,57.05538600873894
T1,MPC,speed_p5,1240,58.58664668235006
T1,MPC,speed_p5,1260,60.44471636464172
T1,MPC,speed_p5,1280,60.69075348182922
T1,MPC,speed_p5,1300,59.68996184207228
T1,MPC,speed_p5,1320,59.35667599658617
T1,MPC,speed_p5,1340,58.70699156776673
T1,MPC,speed_p5,1360,58.295714545197285
T1,MPC,speed_p5,1380,58.368715708391726
T1,MPC,speed_p5,1400,57.67445620029365
T1,MPC,speed_p5,1420,57.353662633453375
T1,MPC,speed_p5,1440,58.011872260189485
T1,MPC,speed_p5,1460,58.732028668175595
T1,MPC,speed_p5,1480,58.67754158831448
T1,MPC,speed_p5,1500,58.903419536231155
T1,MPC,speed_p5,1520,59.632580824425595
T1,MPC,speed_p5,1540,60.394431432064486
T1,MPC,speed_p5,1560,60.871801241092264
T1,MPC,speed_p5,1580,61.46171653970338
T1,MPC,speed_p5,1600,62.04802334210831
T1,MPC,speed_p5,1620,62.10904979870553
T1,MPC,speed_p5,1640,62.37352977439997
T1,MPC,speed_p5,1660,63.58206201224719
T1,MPC,speed_p5,1680,64.60817422405276
T1,MPC,speed_p5,1700,64.12499456780274
T1,MPC,speed_p5,1720,63.70517582735137
T1,MPC,speed_p5,1740,63.89840870842775
T1,MPC,speed_p5,1760,64.5621246216222
T1,MPC,speed_p5,1780,65.27029508516387
T1,MPC,speed_p5,1800,64.31805121649468
T1,MPC,speed_p5,1820,64.1819251730919
T1,MPC,speed_p5,1840,63.63687608802245
T1,MPC,speed_p5,1860,64.0789300107655
T1,MPC,speed_p5,1880,64.6394689482655
T1,MPC,speed_p5,1900,64.14270209757106
T1,MPC,speed_p5,1920,64.15050975555718
T1,MPC,speed_p5,1940,64.13119254895996
T1,MPC,speed_p5,1960,64.12714193611272
T1,MPC,speed_p5,1980,63.55957564097385
T1,MPC,speed_p5,2000,63.097434380557175
T1,MPC,speed_p5,2020,62.8948851670155
T1,MPC,speed_p5,2040,62.955179396182174
T1,MPC,speed_p5,2060,63.38512877465439
T1,MPC,speed_p5,2080,64.30660858541829
T1,MPC,speed_p5,2100,64.86829601250162
T1,MPC,speed_p5,2120,64.6663612763905
T1,MPC,speed_p5,2140,64.71745668784884
T1,MPC,speed_p5,2160,66.3396214309044
T1,MPC,speed_p5,2180,67.1571594795155
T1,MPC,speed_p5,2200,67.4027059013905
T1,MPC,speed_p5,2220,68.30634331458495
T1,MPC,speed_p5,2240,69.62997611580023
T1,MPC,speed_p5,2260,70.73423619392523
T1,MPC,speed_p5,2280,71.84209666614744
T1,lookup,speed_p5,0,0.0
T1,lookup,speed_p5,20,0.0
T1,lookup,speed_p5,40,0.0
T1,lookup,speed_p5,60,0.0
T1,lookup,speed_p5,80,0.0
T1,lookup,speed_p5,100,0.0
T1,lookup,speed_p5,120,0.0
T1,lookup,speed_p5,140,0.0
T1,lookup,speed_p5,160,0.0
T1,lookup,speed_p5,180,0.0
T1,lookup,speed_p5,200,-1.1711029778408475
T1,lookup,speed_p5,220,-2.9040835175001356
T1,lookup,speed_p5,240,-5.098587229166666
T1,lookup,speed_p5,260,-7.200640215277779
T1,lookup,speed_p5,280,-10.009093302083334
T1,lookup,speed_p5,300,-12.267763097222222
T1,lookup,speed_p5,320,-15.012256359375002
T1,lookup,speed_p5,340,-17.305623949652777
T1,lookup,speed_p5,360,-18.776410524305557
T1,lookup,speed_p5,380,-20.344048309027777
T1,lookup,speed_p5,400,-20.263008375000002
T1,lookup,speed_p5,420,-20.36206769097222
T1,lookup,speed_p5,440,-19.017351869791668
T1,lookup,speed_p5,460,-15.642809147569446
T1,lookup,speed_p5,480,-12.460921522569445
T1,lookup,speed_p5,500,-10.670004473958334
T1,lookup,speed_p5,520,-5.501255477430556
T1,lookup,speed_p5,540,-3.9723809635416667
T1,lookup,speed_p5,560,-1.0035839739583332
T1,lookup,speed_p5,580,-3.3949756927083334
T1,lookup,speed_p5,600,-6.929220147957697
T1,lookup,speed_p5,620,1.2939971332923044
T1,lookup,speed_p5,640,11.223209789542306
T1,lookup,speed_p5,660,13.161039744403416
T1,lookup,speed_p5,680,15.238603827736751
T1,lookup,speed_p5,700,20.929796595097862
T1,lookup,speed_p5,720,21.937930709681194
T1,lookup,speed_p5,740,25.253334431903415
T1,lookup,speed_p5,760,30.533597650653416
T1,lookup,speed_p5,780,35.4159658659312
T1,lookup,speed_p5,800,39.11641445351325
T1,lookup,speed_p5,820,45.86013996740214
T1,lookup,speed_p5,840,52.055414540318814
T1,lookup,speed_p5,860,62.5510727729577
T1,lookup,speed_p5,880,65.96839612017993
T1,lookup,speed_p5,900,68.36305250559658
T1,lookup,speed_p5,920,73.56290031462436
T1,lookup,speed_p5,940,74.19167624170771
T1,lookup,speed_p5,960,78.57608212538825
T1,lookup,speed_p5,980,79.90541698649936
T1,lookup,speed_p5,1000,78.54195908102587
T1,lookup,speed_p5,1020,76.48331829630365
T1,lookup,speed_p5,1040,75.8446527737342
T1,lookup,speed_p5,1060,83.67686336053976
T1,lookup,speed_p5,1080,92.38063949248419
T1,lookup,speed_p5,1100,94.77621153067865
T1,lookup,speed_p5,1120,97.74709432234532
T1,lookup,speed_p5,1140,95.34439095081753
T1,lookup,speed_p5,1160,96.3591970688731
T1,lookup,speed_p5,1180,100.01093179803976
T1,lookup,speed_p5,1200,103.90503539487374
T1,lookup,speed_p5,1220,105.15176304591539
T1,lookup,speed_p5,1240,104.68414288445706
T1,lookup,speed_p5,1260,104.91409275772094
T1,lookup,speed_p5,1280,105.46320359192234
T1,lookup,speed_p5,1300,102.94122245650567
T1,lookup,speed_p5,1320,102.75327445563761
T1,lookup,speed_p5,1340,103.77365880806816
T1,lookup,speed_p5,1360,105.38798976119317
T1,lookup,speed_p5,1380,103.60926563966538
T1,lookup,speed_p5,1400,102.18378038272095
T1,lookup,speed_p5,1420,101.86831790702651
T1,lookup,speed_p5,1440,101.94302986709594
T1,lookup,speed_p5,1460,103.22026556848485
T1,lookup,speed_p5,1480,105.02840742265151
T1,lookup,speed_p5,1500,106.09090335320705
T1,lookup,speed_p5,1520,107.17273913098484
T1,lookup,speed_p5,1540,108.82551369001263
T1,lookup,speed_p5,1560,108.31858188619317
T1,lookup,speed_p5,1580,109.58092452681818
T1,lookup,speed_p5,1600,109.55243178549873
T1,lookup,speed_p5,1620,109.00964473688761
T1,lookup,speed_p5,1640,111.7773367507765
T1,lookup,speed_p5,1660,114.68197304765151
T1,lookup,speed_p5,1680,118.44776135147094
T1,lookup,speed_p5,1700,118.53677555459595
T1,lookup,speed_p5,1720,119.7520837334154
T1,lookup,speed_p5,1740,120.83229319956124
T1,lookup,speed_p5,1760,124.393369008589
T1,lookup,speed_p5,1780,126.64694621084594
T1,lookup,speed_p5,1800,124.83510842612372
T1,lookup,speed_p5,1820,125.31223737056818
T1,lookup,speed_p5,1840,125.31505418133206
T1,lookup,speed_p5,1860,123.83207075338066
T1,lookup,speed_p5,1880,122.41375891397095
T1,lookup,speed_p5,1900,122.37147752855428
T1,lookup,speed_p5,1920,123.22164550772095
T1,lookup,speed_p5,1940,124.26443476553345
T1,lookup,speed_p5,1960,123.04026628636677
T1,lookup,speed_p5,1980,121.56517597039456
T1,lookup,speed_p5,2000,120.11216754851957
T1,lookup,speed_p5,2020,120.17832177595012
T1,lookup,speed_p5,2040,118.96371406414455
T1,lookup,speed_p5,2060,119.43971472039456
T1,lookup,speed_p5,2080,119.42764527595011
T1,lookup,speed_p5,2100,119.74849476987373
T1,lookup,speed_p5,2120,119.86170647213068
T1,lookup,speed_p5,2140,120.19921490789456
T1,lookup,speed_p5,2160,122.34143350511678
T1,lookup,speed_p5,2180,124.50415524470012
T1,lookup,speed_p5,2200,126.65027290529038
T1,lookup,speed_p5,2220,128.6893568861932
T1,lookup,speed_p5,2240,131.59455644435292
T1,lookup,speed_p5,2260,135.3601826440057
T1,lookup,speed_p5,2280,135.66987824643624
T2,MPC,dir_m5,0,0.0
T2,MPC,dir_m5,20,0.0
T2,MPC,dir_m5,40,0.0
T2,MPC,dir_m5,60,0.0
T2,MPC,dir_m5,80,0.0
T2,MPC,dir_m5,100,0.0
T2,MPC,dir_m5,120,0.0
T2,MPC,dir_m5,140,0.0
T2,MPC,dir_m5,160,0.0
T2,MPC,dir_m5,180,0.0
T2,MPC,dir_m5,200,-1.1978216690131294
T2,MPC,dir_m5,220,-1.7890615023464627
T2,MPC,dir_m5,240,-2.0251130752631292
T2,MPC,dir_m5,260,-2.2965003547770184
T2,MPC,dir_m5,280,-2.5061075943603517
T2,MPC,dir_m5,300,-2.900201300957574
T2,MPC,dir_m5,320,-2.829235240193685
T2,MPC,dir_m5,340,-2.451913978040907
T2,MPC,dir_m5,360,-2.6237583096381294
T2,MPC,dir_m5,380,-3.2133896846381296
T2,MPC,dir_m5,400,-4.3126250659039815
T2,MPC,dir_m5,420,-4.554866453056759
T2,MPC,dir_m5,440,-4.453060522501204
T2,MPC,dir_m5,460,-5.152122168334538
T2,MPC,dir_m5,480,-5.771124939167871
T2,MPC,dir_m5,500,-6.169715267292871
T2,MPC,dir_m5,520,-7.064401111042871
T2,MPC,dir_m5,540,-6.880393845417871
T2,MPC,dir_m5,560,-7.293388072848426
T2,MPC,dir_m5,580,-7.4078118610428705
T2,MPC,dir_m5,600,-10.12218627699958
T2,MPC,dir_m5,620,-10.577529410680135
T2,MPC,dir_m5,640,-12.940302176305135
T2,MPC,dir_m5,660,-15.864630858596803
T2,MPC,dir_m5,680,-17.119445586027357
T2,MPC,dir_m5,700,-17.672291731860692
T2,MPC,dir_m5,720,-16.12362122838847
T2,MPC,dir_m5,740,-15.243449023527358
T2,MPC,dir_m5,760,-15.906632943666246
T2,MPC,dir_m5,780,-17.00556779088847
T2,MPC,dir_m5,800,-20.22371699570211
T2,MPC,dir_m5,820,-22.87175715195211
T2,MPC,dir_m5,840,-25.485036627646554
T2,MPC,dir_m5,860,-26.774783943618775
T2,MPC,dir_m5,880,-28.757081158896554
T2,MPC,dir_m5,900,-30.16193766236878
T2,MPC,dir_m5,920,-31.670030693618777
T2,MPC,dir_m5,940,-31.34396115889655
T2,MPC,dir_m5,960,-31.547247502646556
T2,MPC,dir_m5,980,-30.38471121792433
T2,MPC,dir_m5,1000,-31.527515420381334
T2,MPC,dir_m5,1020,-34.73514101760356
T2,MPC,dir_m5,1040,-37.580499837048
T2,MPC,dir_m5,1060,-38.451775114825786
T2,MPC,dir_m5,1080,-39.47139403149245
T2,MPC,dir_m5,1100,-40.80651950024245
T2,MPC,dir_m5,1120,-43.09007374677022
T2,MPC,dir_m5,1140,-45.707698979409116
T2,MPC,dir_m5,1160,-49.622915621770225
T2,MPC,dir_m5,1180,-53.02665939260356
T2,MPC,dir_m5,1200,-55.73767843883303
T2,MPC,dir_m5,1220,-56.5225319179997
T2,MPC,dir_m5,1240,-55.19245410202747
T2,MPC,dir_m5,1260,-53.55395886591637
T2,MPC,dir_m5,1280,-54.727383424944136
T2,MPC,dir_m5,1300,-55.3871499804997
T2,MPC,dir_m5,1320,-54.41052591799969
T2,MPC,dir_m5,1340,-53.393406983971914
T2,MPC,dir_m5,1360,-51.92682311244414
T2,MPC,dir_m5,1380,-50.72014875133303
T2,MPC,dir_m5,1400,-50.12424083865102
T2,MPC,dir_m5,1420,-47.740556607748246
T2,MPC,dir_m5,1440,-46.544704600803804
T2,MPC,dir_m5,1460,-44.70364031260936
T2,MPC,dir_m5,1480,-43.01495909733158
T2,MPC,dir_m5,1500,-41.90581036295658
T2,MPC,dir_m5,1520,-42.252184856012136
T2,MPC,dir_m5,1540,-42.48039993240102
T2,MPC,dir_m5,1560,-42.045697481012134
T2,MPC,dir_m5,1580,-42.68039876226213
T2,MPC,dir_m5,1600,-43.54551785364363
T2,MPC,dir_m5,1620,-43.801908676560295
T2,MPC,dir_m5,1640,-43.781515522046405
T2,MPC,dir_m5,1660,-44.81560152378252
T2,MPC,dir_m5,1680,-45.69622847690752
T2,MPC,dir_m5,1700,-44.500304898782524
T2,MPC,dir_m5,1720,-43.17123035537974
T2,MPC,dir_m5,1740,-43.216179891838074
T2,MPC,dir_m5,1760,-42.76823064183807
T2,MPC,dir_m5,1780,-43.086196206074185
T2,MPC,dir_m5,1800,-43.99188500812022
T2,MPC,dir_m5,1820,-44.443336791106326
T2,MPC,dir_m5,1840,-44.127773054995224
T2,MPC,dir_m5,1860,-44.42034650291188
T2,MPC,dir_m5,1880,-44.97526537617577
T2,MPC,dir_m5,1900,-45.59872957756466
T2,MPC,dir_m5,1920,-45.90951373728688
T2,MPC,dir_m5,1940,-46.379111811939666
T2,MPC,dir_m5,1960,-45.318658921314665
T2,MPC,dir_m5,1980,-44.380123197356326
T2,MPC,dir_m5,2000,-43.92634929805077
T2,MPC,dir_m5,2020,-44.536405397009105
T2,MPC,dir_m5,2040,-43.70622511228689
T2,MPC,dir_m5,2060,-41.95483993520355
T2,MPC,dir_m5,2080,-40.12653955499522
T2,MPC,dir_m5,2100,-40.59269645256466
T2,MPC,dir_m5,2120,-41.127444907425776
T2,MPC,dir_m5,2140,-40.45969091610633
T2,MPC,dir_m5,2160,-42.43765292999522
T2,MPC,dir_m5,2180,-43.854841167842444
T2,MPC,dir_m5,2200,-44.82020273381467
T2,MPC,dir_m5,2220,-46.22457861575911
T2,MPC,dir_m5,2240,-47.900840388328554
T2,MPC,dir_m5,2260,-48.18210164180078
T2,MPC,dir_m5,2280,-47.60200965742577
T2,lookup,dir_m5,0,0.0
T2,lookup,dir_m5,20,0.0
T2,lookup,dir_m5,40,0.0
T2,lookup,dir_m5,60,0.0
T2,lookup,dir_m5,80,0.0
T2,lookup,dir_m5,100,0.0
T2,lookup,dir_m5,120,0.0
T2,lookup,dir_m5,140,0.0
T2,lookup,dir_m5,160,0.0
T2,lookup,dir_m5,180,0.0
T2,lookup,dir_m5,200,-1.2252621202019585
T2,lookup,dir_m5,220,-3.908558314375136
T2,lookup,dir_m5,240,-8.211242645833334
T2,lookup,dir_m5,260,-12.779773305555555
T2,lookup,dir_m5,280,-15.649074979166668
T2,lookup,dir_m5,300,-19.047759295138892
T2,lookup,dir_m5,320,-20.818545505208334
T2,lookup,dir_m5,340,-21.16085752951389
T2,lookup,dir_m5,360,-21.499304376736113
T2,lookup,dir_m5,380,-23.77879849826389
T2,lookup,dir_m5,400,-26.211428617923314
T2,lookup,dir_m5,420,-28.15033998945109
T2,lookup,dir_m5,440,-30.14885017347887
T2,lookup,dir_m5,460,-28.478201062367756
T2,lookup,dir_m5,480,-27.767147652645537
T2,lookup,dir_m5,500,-26.46816048597887
T2,lookup,dir_m5,520,-24.992349819312203
T2,lookup,dir_m5,540,-21.25287459708998
T2,lookup,dir_m5,560,-20.5320489911872
T2,lookup,dir_m5,580,-21.067442871395535
T2,lookup,dir_m5,600,-23.09045458570947
T2,lookup,dir_m5,620,-25.348224346031824
T2,lookup,dir_m5,640,-30.22211631373606
T2,lookup,dir_m5,660,-34.95827245609717
T2,lookup,dir_m5,680,-41.956974779013834
T2,lookup,dir_m5,700,-53.41495059845828
T2,lookup,dir_m5,720,-61.472632546374946
T2,lookup,dir_m5,740,-64.81529637276384
T2,lookup,dir_m5,760,-65.83495510540273
T2,lookup,dir_m5,780,-67.37721651165273
T2,lookup,dir_m5,800,-71.53729665672218
T2,lookup,dir_m5,820,-78.26440780425008
T2,lookup,dir_m5,840,-86.87639212465075
T2,lookup,dir_m5,860,-95.25219583645631
T2,lookup,dir_m5,880,-103.37801439548409
T2,lookup,dir_m5,900,-110.66344788159519
T2,lookup,dir_m5,920,-117.46642789548409
T2,lookup,dir_m5,940,-122.01077260381741
T2,lookup,dir_m5,960,-127.98391018367853
T2,lookup,dir_m5,980,-131.3518797774285
T2,lookup,dir_m5,1000,-136.03787745103963
T2,lookup,dir_m5,1020,-144.37511570103962
T2,lookup,dir_m5,1040,-151.43533198228963
T2,lookup,dir_m5,1060,-155.81540268715077
T2,lookup,dir_m5,1080,-160.5643819788174
T2,lookup,dir_m5,1100,-166.26459487465073
T2,lookup,dir_m5,1120,-174.1180628086785
T2,lookup,dir_m5,1140,-182.34129291284518
T2,lookup,dir_m5,1160,-191.19723530867856
T2,lookup,dir_m5,1180,-199.17233014201187
T2,lookup,dir_m5,1200,-205.86566825762773
T2,lookup,dir_m5,1220,-207.1479695725546
T2,lookup,dir_m5,1240,-203.66358529644532
T2,lookup,dir_m5,1260,-198.56909736936197
T2,lookup,dir_m5,1280,-198.23705769227865
T2,lookup,dir_m5,1300,-197.361121213112
T2,lookup,dir_m5,1320,-195.4139518242231
T2,lookup,dir_m5,1340,-194.7487548728342
T2,lookup,dir_m5,1360,-195.6925361957509
T2,lookup,dir_m5,1380,-195.19951779991754
T2,lookup,dir_m5,1400,-196.15435590714858
T2,lookup,dir_m5,1420,-197.80873021993682
T2,lookup,dir_m5,1440,-202.3985533642341
T2,lookup,dir_m5,1460,-205.84776354305353
T2,lookup,dir_m5,1480,-210.02645409166465
T2,lookup,dir_m5,1500,-214.52402203090074
T2,lookup,dir_m5,1520,-218.06501907256742
T2,lookup,dir_m5,1540,-221.31618515763688
T2,lookup,dir_m5,1560,-223.48837138853963
T2,lookup,dir_m5,1580,-224.33576695451185
T2,lookup,dir_m5,1600,-224.46170544062298
T2,lookup,dir_m5,1620,-225.1914080725674
T2,lookup,dir_m5,1640,-226.4771110690952
T2,lookup,dir_m5,1660,-226.46110726006742
T2,lookup,dir_m5,1680,-228.10021630694243
T2,lookup,dir_m5,1700,-227.83619178610908
T2,lookup,dir_m5,1720,-226.3811956020813
T2,lookup,dir_m5,1740,-225.55358049965076
T2,lookup,dir_m5,1760,-223.795247956248
T2,lookup,dir_m5,1780,-222.59756330867853
T2,lookup,dir_m5,1800,-220.06581614374795
T2,lookup,dir_m5,1820,-219.11668975138687
T2,lookup,dir_m5,1840,-220.72492696666467
T2,lookup,dir_m5,1860,-224.83350040242854
T2,lookup,dir_m5,1880,-224.4366388798591
T2,lookup,dir_m5,1900,-222.91839414027575
T2,lookup,dir_m5,1920,-221.34256638506744
T2,lookup,dir_m5,1940,-219.95831066458132
T2,lookup,dir_m5,1960,-217.0882108329841
T2,lookup,dir_m5,1980,-212.82356109166463
T2,lookup,dir_m5,2000,-210.80775143194242
T2,lookup,dir_m5,2020,-209.34192671145632
T2,lookup,dir_m5,2040,-208.8701347079841
T2,lookup,dir_m5,2060,-206.0939265048591
T2,lookup,dir_m5,2080,-204.21533862465077
T2,lookup,dir_m5,2100,-205.56700193888688
T2,lookup,dir_m5,2120,-206.35221601874798
T2,lookup,dir_m5,2140,-204.13612568541464
T2,lookup,dir_m5,2160,-204.61832816284522
T2,lookup,dir_m5,2180,-205.02031357777577
T2,lookup,dir_m5,2200,-206.01624862291465
T2,lookup,dir_m5,2220,-208.3431882114563
T2,lookup,dir_m5,2240,-209.72579476180354
T2,lookup,dir_m5,2260,-211.44571144062297
T2,lookup,dir_m5,2280,-211.12828974444244
T2,MPC,dir_m2,0,0.0
T2,MPC,dir_m2,20,0.0
T2,MPC,dir_m2,40,0.0
T2,MPC,dir_m2,60,0.0
T2,MPC,dir_m2,80,0.0
T2,MPC,dir_m2,100,0.0
T2,MPC,dir_m2,120,0.0
T2,MPC,dir_m2,140,0.0
T2,MPC,dir_m2,160,0.0
T2,MPC,dir_m2,180,0.0
T2,MPC,dir_m2,200,-0.9321342840778564
T2,MPC,dir_m2,220,-1.4102790479667453
T2,MPC,dir_m2,240,-1.721695714633412
T2,MPC,dir_m2,260,-2.022266046230634
